2025-07-11 12:27:03,784 WARNING Could not load sector Financial Services: HTTP Error 404: Not Found
2025-07-11 12:27:05,022 WARNING Could not load sector Infrastructure: HTTP Error 404: Not Found
2025-07-11 12:27:05,162 WARNING Could not load sector Cement: HTTP Error 404: Not Found
2025-07-11 12:27:05,315 WARNING Could not load sector Railway: HTTP Error 404: Not Found
2025-07-11 12:27:05,457 WARNING Could not load sector Defence: HTTP Error 404: Not Found
2025-07-11 12:27:06,140 INFO Pattern scan start: 2025-07-11 13:57 IST
2025-07-11 12:28:11,977 WARNING Could not load sector Financial Services: HTTP Error 404: Not Found
2025-07-11 12:28:13,316 WARNING Could not load sector Infrastructure: HTTP Error 404: Not Found
2025-07-11 12:28:13,483 WARNING Could not load sector Cement: HTTP Error 404: Not Found
2025-07-11 12:28:13,648 WARNING Could not load sector Railway: HTTP Error 404: Not Found
2025-07-11 12:28:13,814 WARNING Could not load sector Defence: HTTP Error 404: Not Found
2025-07-11 12:28:14,168 INFO Pattern scan start: 2025-07-11 13:58 IST
2025-07-11 12:29:29,573 WARNING Could not load sector Financial Services: HTTP Error 404: Not Found
2025-07-11 12:29:30,882 WARNING Could not load sector Infrastructure: HTTP Error 404: Not Found
2025-07-11 12:29:31,032 WARNING Could not load sector Cement: HTTP Error 404: Not Found
2025-07-11 12:29:31,211 WARNING Could not load sector Railway: HTTP Error 404: Not Found
2025-07-11 12:29:31,363 WARNING Could not load sector Defence: HTTP Error 404: Not Found
2025-07-11 12:29:44,475 INFO Pattern scan start: 2025-07-11 13:59 IST
2025-07-11 12:29:45,812 WARNING Missing OHLCV columns for ABB.NS, columns found: [('Adj Close', 'ABB.NS'), ('Close', 'ABB.NS'), ('High', 'ABB.NS'), ('Low', 'ABB.NS'), ('Open', 'ABB.NS'), ('Volume', 'ABB.NS')]. Skipping.
2025-07-11 12:30:00,315 WARNING Missing OHLCV columns for BAJFINANCE.NS, columns found: [('Adj Close', 'BAJFINANCE.NS'), ('Close', 'BAJFINANCE.NS'), ('High', 'BAJFINANCE.NS'), ('Low', 'BAJFINANCE.NS'), ('Open', 'BAJFINANCE.NS'), ('Volume', 'BAJFINANCE.NS')]. Skipping.
2025-07-11 12:30:01,192 WARNING Missing OHLCV columns for BALKRISIND.NS, columns found: [('Adj Close', 'BALKRISIND.NS'), ('Close', 'BALKRISIND.NS'), ('High', 'BALKRISIND.NS'), ('Low', 'BALKRISIND.NS'), ('Open', 'BALKRISIND.NS'), ('Volume', 'BALKRISIND.NS')]. Skipping.
2025-07-11 12:30:02,170 WARNING Missing OHLCV columns for BANKBARODA.NS, columns found: [('Adj Close', 'BANKBARODA.NS'), ('Close', 'BANKBARODA.NS'), ('High', 'BANKBARODA.NS'), ('Low', 'BANKBARODA.NS'), ('Open', 'BANKBARODA.NS'), ('Volume', 'BANKBARODA.NS')]. Skipping.
2025-07-11 12:30:02,835 WARNING Missing OHLCV columns for BANKINDIA.NS, columns found: [('Adj Close', 'BANKINDIA.NS'), ('Close', 'BANKINDIA.NS'), ('High', 'BANKINDIA.NS'), ('Low', 'BANKINDIA.NS'), ('Open', 'BANKINDIA.NS'), ('Volume', 'BANKINDIA.NS')]. Skipping.
2025-07-11 12:30:03,534 WARNING Missing OHLCV columns for BEL.NS, columns found: [('Adj Close', 'BEL.NS'), ('Close', 'BEL.NS'), ('High', 'BEL.NS'), ('Low', 'BEL.NS'), ('Open', 'BEL.NS'), ('Volume', 'BEL.NS')]. Skipping.
2025-07-11 12:30:04,669 WARNING Missing OHLCV columns for BEML.NS, columns found: [('Adj Close', 'BEML.NS'), ('Close', 'BEML.NS'), ('High', 'BEML.NS'), ('Low', 'BEML.NS'), ('Open', 'BEML.NS'), ('Volume', 'BEML.NS')]. Skipping.
2025-07-11 12:30:05,515 WARNING Missing OHLCV columns for BHARATFORG.NS, columns found: [('Adj Close', 'BHARATFORG.NS'), ('Close', 'BHARATFORG.NS'), ('High', 'BHARATFORG.NS'), ('Low', 'BHARATFORG.NS'), ('Open', 'BHARATFORG.NS'), ('Volume', 'BHARATFORG.NS')]. Skipping.
2025-07-11 12:30:06,230 WARNING Missing OHLCV columns for BHARTIARTL.NS, columns found: [('Adj Close', 'BHARTIARTL.NS'), ('Close', 'BHARTIARTL.NS'), ('High', 'BHARTIARTL.NS'), ('Low', 'BHARTIARTL.NS'), ('Open', 'BHARTIARTL.NS'), ('Volume', 'BHARTIARTL.NS')]. Skipping.
2025-07-11 12:30:07,085 WARNING Missing OHLCV columns for BHEL.NS, columns found: [('Adj Close', 'BHEL.NS'), ('Close', 'BHEL.NS'), ('High', 'BHEL.NS'), ('Low', 'BHEL.NS'), ('Open', 'BHEL.NS'), ('Volume', 'BHEL.NS')]. Skipping.
2025-07-11 12:30:07,681 WARNING Missing OHLCV columns for BIOCON.NS, columns found: [('Adj Close', 'BIOCON.NS'), ('Close', 'BIOCON.NS'), ('High', 'BIOCON.NS'), ('Low', 'BIOCON.NS'), ('Open', 'BIOCON.NS'), ('Volume', 'BIOCON.NS')]. Skipping.
2025-07-11 12:30:08,183 WARNING Missing OHLCV columns for BOSCHLTD.NS, columns found: [('Adj Close', 'BOSCHLTD.NS'), ('Close', 'BOSCHLTD.NS'), ('High', 'BOSCHLTD.NS'), ('Low', 'BOSCHLTD.NS'), ('Open', 'BOSCHLTD.NS'), ('Volume', 'BOSCHLTD.NS')]. Skipping.
2025-07-11 12:30:09,029 WARNING Missing OHLCV columns for BPCL.NS, columns found: [('Adj Close', 'BPCL.NS'), ('Close', 'BPCL.NS'), ('High', 'BPCL.NS'), ('Low', 'BPCL.NS'), ('Open', 'BPCL.NS'), ('Volume', 'BPCL.NS')]. Skipping.
2025-07-11 12:30:10,138 WARNING Missing OHLCV columns for BRIGADE.NS, columns found: [('Adj Close', 'BRIGADE.NS'), ('Close', 'BRIGADE.NS'), ('High', 'BRIGADE.NS'), ('Low', 'BRIGADE.NS'), ('Open', 'BRIGADE.NS'), ('Volume', 'BRIGADE.NS')]. Skipping.
2025-07-11 12:30:10,971 WARNING Missing OHLCV columns for BRITANNIA.NS, columns found: [('Adj Close', 'BRITANNIA.NS'), ('Close', 'BRITANNIA.NS'), ('High', 'BRITANNIA.NS'), ('Low', 'BRITANNIA.NS'), ('Open', 'BRITANNIA.NS'), ('Volume', 'BRITANNIA.NS')]. Skipping.
2025-07-11 12:30:11,582 WARNING Missing OHLCV columns for CANBK.NS, columns found: [('Adj Close', 'CANBK.NS'), ('Close', 'CANBK.NS'), ('High', 'CANBK.NS'), ('Low', 'CANBK.NS'), ('Open', 'CANBK.NS'), ('Volume', 'CANBK.NS')]. Skipping.
2025-07-11 12:30:12,184 WARNING Missing OHLCV columns for CASTROLIND.NS, columns found: [('Adj Close', 'CASTROLIND.NS'), ('Close', 'CASTROLIND.NS'), ('High', 'CASTROLIND.NS'), ('Low', 'CASTROLIND.NS'), ('Open', 'CASTROLIND.NS'), ('Volume', 'CASTROLIND.NS')]. Skipping.
2025-07-11 12:30:13,012 WARNING Missing OHLCV columns for CENTRALBK.NS, columns found: [('Adj Close', 'CENTRALBK.NS'), ('Close', 'CENTRALBK.NS'), ('High', 'CENTRALBK.NS'), ('Low', 'CENTRALBK.NS'), ('Open', 'CENTRALBK.NS'), ('Volume', 'CENTRALBK.NS')]. Skipping.
2025-07-11 12:30:13,609 WARNING Missing OHLCV columns for CESC.NS, columns found: [('Adj Close', 'CESC.NS'), ('Close', 'CESC.NS'), ('High', 'CESC.NS'), ('Low', 'CESC.NS'), ('Open', 'CESC.NS'), ('Volume', 'CESC.NS')]. Skipping.
2025-07-11 12:30:14,338 WARNING Missing OHLCV columns for CGPOWER.NS, columns found: [('Adj Close', 'CGPOWER.NS'), ('Close', 'CGPOWER.NS'), ('High', 'CGPOWER.NS'), ('Low', 'CGPOWER.NS'), ('Open', 'CGPOWER.NS'), ('Volume', 'CGPOWER.NS')]. Skipping.
2025-07-11 12:30:14,852 WARNING Missing OHLCV columns for CIPLA.NS, columns found: [('Adj Close', 'CIPLA.NS'), ('Close', 'CIPLA.NS'), ('High', 'CIPLA.NS'), ('Low', 'CIPLA.NS'), ('Open', 'CIPLA.NS'), ('Volume', 'CIPLA.NS')]. Skipping.
2025-07-11 12:30:15,604 WARNING Missing OHLCV columns for COALINDIA.NS, columns found: [('Adj Close', 'COALINDIA.NS'), ('Close', 'COALINDIA.NS'), ('High', 'COALINDIA.NS'), ('Low', 'COALINDIA.NS'), ('Open', 'COALINDIA.NS'), ('Volume', 'COALINDIA.NS')]. Skipping.
2025-07-11 12:30:16,457 WARNING Missing OHLCV columns for COFORGE.NS, columns found: [('Adj Close', 'COFORGE.NS'), ('Close', 'COFORGE.NS'), ('High', 'COFORGE.NS'), ('Low', 'COFORGE.NS'), ('Open', 'COFORGE.NS'), ('Volume', 'COFORGE.NS')]. Skipping.
2025-07-11 12:30:17,342 WARNING Missing OHLCV columns for COLPAL.NS, columns found: [('Adj Close', 'COLPAL.NS'), ('Close', 'COLPAL.NS'), ('High', 'COLPAL.NS'), ('Low', 'COLPAL.NS'), ('Open', 'COLPAL.NS'), ('Volume', 'COLPAL.NS')]. Skipping.
2025-07-11 12:30:18,206 WARNING Missing OHLCV columns for CONCOR.NS, columns found: [('Adj Close', 'CONCOR.NS'), ('Close', 'CONCOR.NS'), ('High', 'CONCOR.NS'), ('Low', 'CONCOR.NS'), ('Open', 'CONCOR.NS'), ('Volume', 'CONCOR.NS')]. Skipping.
2025-07-11 12:30:19,087 WARNING Missing OHLCV columns for DABUR.NS, columns found: [('Adj Close', 'DABUR.NS'), ('Close', 'DABUR.NS'), ('High', 'DABUR.NS'), ('Low', 'DABUR.NS'), ('Open', 'DABUR.NS'), ('Volume', 'DABUR.NS')]. Skipping.
2025-07-11 12:30:19,586 WARNING Missing OHLCV columns for DIVISLAB.NS, columns found: [('Adj Close', 'DIVISLAB.NS'), ('Close', 'DIVISLAB.NS'), ('High', 'DIVISLAB.NS'), ('Low', 'DIVISLAB.NS'), ('Open', 'DIVISLAB.NS'), ('Volume', 'DIVISLAB.NS')]. Skipping.
2025-07-11 12:30:20,463 WARNING Missing OHLCV columns for DLF.NS, columns found: [('Adj Close', 'DLF.NS'), ('Close', 'DLF.NS'), ('High', 'DLF.NS'), ('Low', 'DLF.NS'), ('Open', 'DLF.NS'), ('Volume', 'DLF.NS')]. Skipping.
2025-07-11 12:30:21,354 WARNING Missing OHLCV columns for DRREDDY.NS, columns found: [('Adj Close', 'DRREDDY.NS'), ('Close', 'DRREDDY.NS'), ('High', 'DRREDDY.NS'), ('Low', 'DRREDDY.NS'), ('Open', 'DRREDDY.NS'), ('Volume', 'DRREDDY.NS')]. Skipping.
2025-07-11 12:30:21,976 WARNING Missing OHLCV columns for EICHERMOT.NS, columns found: [('Adj Close', 'EICHERMOT.NS'), ('Close', 'EICHERMOT.NS'), ('High', 'EICHERMOT.NS'), ('Low', 'EICHERMOT.NS'), ('Open', 'EICHERMOT.NS'), ('Volume', 'EICHERMOT.NS')]. Skipping.
2025-07-11 12:30:22,808 WARNING Missing OHLCV columns for EMAMILTD.NS, columns found: [('Adj Close', 'EMAMILTD.NS'), ('Close', 'EMAMILTD.NS'), ('High', 'EMAMILTD.NS'), ('Low', 'EMAMILTD.NS'), ('Open', 'EMAMILTD.NS'), ('Volume', 'EMAMILTD.NS')]. Skipping.
2025-07-11 12:30:23,208 WARNING Missing OHLCV columns for ETERNAL.NS, columns found: [('Adj Close', 'ETERNAL.NS'), ('Close', 'ETERNAL.NS'), ('High', 'ETERNAL.NS'), ('Low', 'ETERNAL.NS'), ('Open', 'ETERNAL.NS'), ('Volume', 'ETERNAL.NS')]. Skipping.
2025-07-11 12:30:23,967 WARNING Missing OHLCV columns for EXIDEIND.NS, columns found: [('Adj Close', 'EXIDEIND.NS'), ('Close', 'EXIDEIND.NS'), ('High', 'EXIDEIND.NS'), ('Low', 'EXIDEIND.NS'), ('Open', 'EXIDEIND.NS'), ('Volume', 'EXIDEIND.NS')]. Skipping.
2025-07-11 12:30:24,831 WARNING Missing OHLCV columns for FEDERALBNK.NS, columns found: [('Adj Close', 'FEDERALBNK.NS'), ('Close', 'FEDERALBNK.NS'), ('High', 'FEDERALBNK.NS'), ('Low', 'FEDERALBNK.NS'), ('Open', 'FEDERALBNK.NS'), ('Volume', 'FEDERALBNK.NS')]. Skipping.
2025-07-11 12:30:25,732 WARNING Missing OHLCV columns for GAIL.NS, columns found: [('Adj Close', 'GAIL.NS'), ('Close', 'GAIL.NS'), ('High', 'GAIL.NS'), ('Low', 'GAIL.NS'), ('Open', 'GAIL.NS'), ('Volume', 'GAIL.NS')]. Skipping.
2025-07-11 12:30:26,152 WARNING Missing OHLCV columns for GLAND.NS, columns found: [('Adj Close', 'GLAND.NS'), ('Close', 'GLAND.NS'), ('High', 'GLAND.NS'), ('Low', 'GLAND.NS'), ('Open', 'GLAND.NS'), ('Volume', 'GLAND.NS')]. Skipping.
2025-07-11 12:30:27,016 WARNING Missing OHLCV columns for GLENMARK.NS, columns found: [('Adj Close', 'GLENMARK.NS'), ('Close', 'GLENMARK.NS'), ('High', 'GLENMARK.NS'), ('Low', 'GLENMARK.NS'), ('Open', 'GLENMARK.NS'), ('Volume', 'GLENMARK.NS')]. Skipping.
2025-07-11 12:30:27,642 WARNING Missing OHLCV columns for GODREJCP.NS, columns found: [('Adj Close', 'GODREJCP.NS'), ('Close', 'GODREJCP.NS'), ('High', 'GODREJCP.NS'), ('Low', 'GODREJCP.NS'), ('Open', 'GODREJCP.NS'), ('Volume', 'GODREJCP.NS')]. Skipping.
2025-07-11 12:30:28,248 WARNING Missing OHLCV columns for GODREJPROP.NS, columns found: [('Adj Close', 'GODREJPROP.NS'), ('Close', 'GODREJPROP.NS'), ('High', 'GODREJPROP.NS'), ('Low', 'GODREJPROP.NS'), ('Open', 'GODREJPROP.NS'), ('Volume', 'GODREJPROP.NS')]. Skipping.
2025-07-11 12:30:29,110 WARNING Missing OHLCV columns for GRANULES.NS, columns found: [('Adj Close', 'GRANULES.NS'), ('Close', 'GRANULES.NS'), ('High', 'GRANULES.NS'), ('Low', 'GRANULES.NS'), ('Open', 'GRANULES.NS'), ('Volume', 'GRANULES.NS')]. Skipping.
2025-07-11 12:30:30,002 WARNING Missing OHLCV columns for GRASIM.NS, columns found: [('Adj Close', 'GRASIM.NS'), ('Close', 'GRASIM.NS'), ('High', 'GRASIM.NS'), ('Low', 'GRASIM.NS'), ('Open', 'GRASIM.NS'), ('Volume', 'GRASIM.NS')]. Skipping.
2025-07-11 12:30:30,697 WARNING Missing OHLCV columns for GSPL.NS, columns found: [('Adj Close', 'GSPL.NS'), ('Close', 'GSPL.NS'), ('High', 'GSPL.NS'), ('Low', 'GSPL.NS'), ('Open', 'GSPL.NS'), ('Volume', 'GSPL.NS')]. Skipping.
2025-07-11 12:30:31,267 WARNING Missing OHLCV columns for GUJGASLTD.NS, columns found: [('Adj Close', 'GUJGASLTD.NS'), ('Close', 'GUJGASLTD.NS'), ('High', 'GUJGASLTD.NS'), ('Low', 'GUJGASLTD.NS'), ('Open', 'GUJGASLTD.NS'), ('Volume', 'GUJGASLTD.NS')]. Skipping.
2025-07-11 12:30:31,986 WARNING Missing OHLCV columns for GVT&D.NS, columns found: [('Adj Close', 'GVT&D.NS'), ('Close', 'GVT&D.NS'), ('High', 'GVT&D.NS'), ('Low', 'GVT&D.NS'), ('Open', 'GVT&D.NS'), ('Volume', 'GVT&D.NS')]. Skipping.
2025-07-11 12:30:32,709 WARNING Missing OHLCV columns for HCLTECH.NS, columns found: [('Adj Close', 'HCLTECH.NS'), ('Close', 'HCLTECH.NS'), ('High', 'HCLTECH.NS'), ('Low', 'HCLTECH.NS'), ('Open', 'HCLTECH.NS'), ('Volume', 'HCLTECH.NS')]. Skipping.
2025-07-11 12:30:33,310 WARNING Missing OHLCV columns for HDFCBANK.NS, columns found: [('Adj Close', 'HDFCBANK.NS'), ('Close', 'HDFCBANK.NS'), ('High', 'HDFCBANK.NS'), ('Low', 'HDFCBANK.NS'), ('Open', 'HDFCBANK.NS'), ('Volume', 'HDFCBANK.NS')]. Skipping.
2025-07-11 12:30:33,895 WARNING Missing OHLCV columns for HDFCLIFE.NS, columns found: [('Adj Close', 'HDFCLIFE.NS'), ('Close', 'HDFCLIFE.NS'), ('High', 'HDFCLIFE.NS'), ('Low', 'HDFCLIFE.NS'), ('Open', 'HDFCLIFE.NS'), ('Volume', 'HDFCLIFE.NS')]. Skipping.
2025-07-11 12:30:34,646 WARNING Missing OHLCV columns for HEROMOTOCO.NS, columns found: [('Adj Close', 'HEROMOTOCO.NS'), ('Close', 'HEROMOTOCO.NS'), ('High', 'HEROMOTOCO.NS'), ('Low', 'HEROMOTOCO.NS'), ('Open', 'HEROMOTOCO.NS'), ('Volume', 'HEROMOTOCO.NS')]. Skipping.
2025-07-11 12:30:35,546 WARNING Missing OHLCV columns for HINDALCO.NS, columns found: [('Adj Close', 'HINDALCO.NS'), ('Close', 'HINDALCO.NS'), ('High', 'HINDALCO.NS'), ('Low', 'HINDALCO.NS'), ('Open', 'HINDALCO.NS'), ('Volume', 'HINDALCO.NS')]. Skipping.
2025-07-11 12:30:36,380 WARNING Missing OHLCV columns for HINDPETRO.NS, columns found: [('Adj Close', 'HINDPETRO.NS'), ('Close', 'HINDPETRO.NS'), ('High', 'HINDPETRO.NS'), ('Low', 'HINDPETRO.NS'), ('Open', 'HINDPETRO.NS'), ('Volume', 'HINDPETRO.NS')]. Skipping.
2025-07-11 12:30:37,276 WARNING Missing OHLCV columns for HINDUNILVR.NS, columns found: [('Adj Close', 'HINDUNILVR.NS'), ('Close', 'HINDUNILVR.NS'), ('High', 'HINDUNILVR.NS'), ('Low', 'HINDUNILVR.NS'), ('Open', 'HINDUNILVR.NS'), ('Volume', 'HINDUNILVR.NS')]. Skipping.
2025-07-11 12:30:38,165 WARNING Missing OHLCV columns for ICICIBANK.NS, columns found: [('Adj Close', 'ICICIBANK.NS'), ('Close', 'ICICIBANK.NS'), ('High', 'ICICIBANK.NS'), ('Low', 'ICICIBANK.NS'), ('Open', 'ICICIBANK.NS'), ('Volume', 'ICICIBANK.NS')]. Skipping.
2025-07-11 12:30:38,734 WARNING Missing OHLCV columns for IDFCFIRSTB.NS, columns found: [('Adj Close', 'IDFCFIRSTB.NS'), ('Close', 'IDFCFIRSTB.NS'), ('High', 'IDFCFIRSTB.NS'), ('Low', 'IDFCFIRSTB.NS'), ('Open', 'IDFCFIRSTB.NS'), ('Volume', 'IDFCFIRSTB.NS')]. Skipping.
2025-07-11 12:30:39,597 WARNING Missing OHLCV columns for IGL.NS, columns found: [('Adj Close', 'IGL.NS'), ('Close', 'IGL.NS'), ('High', 'IGL.NS'), ('Low', 'IGL.NS'), ('Open', 'IGL.NS'), ('Volume', 'IGL.NS')]. Skipping.
2025-07-11 12:30:40,200 WARNING Missing OHLCV columns for INDIANB.NS, columns found: [('Adj Close', 'INDIANB.NS'), ('Close', 'INDIANB.NS'), ('High', 'INDIANB.NS'), ('Low', 'INDIANB.NS'), ('Open', 'INDIANB.NS'), ('Volume', 'INDIANB.NS')]. Skipping.
